Key,verdict,ResponseTime,routineStart,routineEnd,participant_id,routineStart_original,routineEnd_original
3Item8,INCORRECT,8.209001499999431,1970-01-20 09:52:34.052112931,1970-01-20 09:52:34.060321933,10,1677154052.1129313,1677154060.3219328
3Item7,INCORRECT,21.75170869998692,1970-01-20 09:52:34.060343958,1970-01-20 09:52:34.082095667,10,1677154060.343958,1677154082.0956666
3Item9,INCORRECT,30.93456549999246,1970-01-20 09:52:34.082122623,1970-01-20 09:52:34.113057189,10,1677154082.1226232,1677154113.0571887
3Item17,CORRECT,5.225832800002536,1970-01-20 09:52:34.113078596,1970-01-20 09:52:34.118304429,10,1677154113.078596,1677154118.3044288
3Item19,INCORRECT,4.281910200006678,1970-01-20 09:52:34.118320619,1970-01-20 09:52:34.122602529,10,1677154118.3206189,1677154122.602529
3Item11,CORRECT,2.9510175000032177,1970-01-20 09:52:34.122624575,1970-01-20 09:52:34.125575593,10,1677154122.624575,1677154125.5755925
3Item4,,3.0,1970-01-20 09:52:34.125575593,1970-01-20 09:52:34.128575593,10,1677154125.5755925,1677154128.5755925
1spl1,CORRECT,18.59779399994295,1970-01-20 09:48:13.876033026,1970-01-20 09:48:13.894630820,11,1676893876.033026,1676893894.63082
1spl2,INCORRECT,5.921467500040308,1970-01-20 09:48:13.894907364,1970-01-20 09:48:13.900828831,11,1676893894.907364,1676893900.8288314
1Item1,CORRECT,10.835993999964558,1970-01-20 09:48:13.900893436,1970-01-20 09:48:13.911729430,11,1676893900.8934362,1676893911.7294302
1Item2,CORRECT,45.04507100000046,1970-01-20 09:48:13.911765379,1970-01-20 09:48:13.956810450,11,1676893911.7653794,1676893956.8104503
1Item3,CORRECT,79.42279450001661,1970-01-20 09:48:13.956847708,1970-01-20 09:48:14.036270502,11,1676893956.8477075,1676894036.270502
1Item4,CORRECT,48.75871279998682,1970-01-20 09:48:14.036304929,1970-01-20 09:48:14.085063643,11,1676894036.3049295,1676894085.0636425
1Item5,CORRECT,24.819539900054224,1970-01-20 09:48:14.085100471,1970-01-20 09:48:14.109920011,11,1676894085.100471,1676894109.9200108
1Item6,CORRECT,13.013273000018671,1970-01-20 09:48:14.109955571,1970-01-20 09:48:14.122968844,11,1676894109.9555707,1676894122.9688437
1Item7,CORRECT,7.793704899959266,1970-01-20 09:48:14.123013039,1970-01-20 09:48:14.130806744,11,1676894123.0130386,1676894130.8067436
1Item8,INCORRECT,11.753282799967565,1970-01-20 09:48:14.130840238,1970-01-20 09:48:14.142593521,11,1676894130.840238,1676894142.5935209
1Item9,INCORRECT,17.662785900058225,1970-01-20 09:48:14.142619958,1970-01-20 09:48:14.160282744,11,1676894142.6199582,1676894160.2827442
1Item10,INCORRECT,30.811107099987566,1970-01-20 09:48:14.160316041,1970-01-20 09:48:14.191127148,11,1676894160.3160405,1676894191.1271477
2spl1,CORRECT,5.002393800066784,1970-01-20 09:48:14.313691210,1970-01-20 09:48:14.318693604,11,1676894313.69121,1676894318.6936038
2spl2,INCORRECT,2.840932499966584,1970-01-20 09:48:14.321460024,1970-01-20 09:48:14.324300957,11,1676894321.460024,1676894324.3009567
2Item1,CORRECT,3.3398680000100285,1970-01-20 09:48:14.329642134,1970-01-20 09:48:14.332982002,11,1676894329.6421344,1676894332.9820025
2Item2,CORRECT,8.971341000054963,1970-01-20 09:48:14.334463122,1970-01-20 09:48:14.343434463,11,1676894334.4631224,1676894343.4344633
2Item3,CORRECT,4.49215050006751,1970-01-20 09:48:14.344597991,1970-01-20 09:48:14.349090141,11,1676894344.5979905,1676894349.090141
2Item4,INCORRECT,8.588785300031304,1970-01-20 09:48:14.350230529,1970-01-20 09:48:14.358819315,11,1676894350.2305293,1676894358.8193147
2Item5,INCORRECT,32.810056300018914,1970-01-20 09:48:14.365224865,1970-01-20 09:48:14.398034921,11,1676894365.224865,1676894398.0349212
2Item6,CORRECT,33.02287389989942,1970-01-20 09:48:14.401553346,1970-01-20 09:48:14.434576220,11,1676894401.5533457,1676894434.5762196
2Item7,INCORRECT,71.92897520004772,1970-01-20 09:48:14.435784180,1970-01-20 09:48:14.507713155,11,1676894435.78418,1676894507.713155
2Item8,INCORRECT,44.99337629997172,1970-01-20 09:48:14.510187602,1970-01-20 09:48:14.555180978,11,1676894510.1876023,1676894555.1809783
2Item9,CORRECT,11.257439300068654,1970-01-20 09:48:14.556801603,1970-01-20 09:48:14.568059042,11,1676894556.801603,1676894568.0590425
2Item10,INCORRECT,16.445055400021374,1970-01-20 09:48:14.569522093,1970-01-20 09:48:14.585967149,11,1676894569.5220933,1676894585.9671488
3spl1,CORRECT,3.531063099973835,1970-01-20 09:48:14.664643866,1970-01-20 09:48:14.668174929,11,1676894664.6438663,1676894668.1749294
3spl2,CORRECT,4.468216099892743,1970-01-20 09:48:14.668210588,1970-01-20 09:48:14.672678804,11,1676894668.2105875,1676894672.6788037
3Item15,INCORRECT,14.0637053999817,1970-01-20 09:48:14.672720518,1970-01-20 09:48:14.686784224,11,1676894672.720518,1676894686.7842236
3Item2,CORRECT,2.371892199967988,1970-01-20 09:48:14.686819597,1970-01-20 09:48:14.689191489,11,1676894686.8195968,1676894689.191489
3Item5,CORRECT,3.6707050999393687,1970-01-20 09:48:14.689234155,1970-01-20 09:48:14.692904860,11,1676894689.2341552,1676894692.9048605
3Item12,CORRECT,4.420094199944288,1970-01-20 09:48:14.692939783,1970-01-20 09:48:14.697359877,11,1676894692.9397829,1676894697.359877
3Item6,CORRECT,2.288474300061353,1970-01-20 09:48:14.697381251,1970-01-20 09:48:14.699669725,11,1676894697.381251,1676894699.6697254
3Item8,CORRECT,11.407622700091451,1970-01-20 09:48:14.699699314,1970-01-20 09:48:14.711106937,11,1676894699.699314,1676894711.106937
3Item7,INCORRECT,8.206661599921063,1970-01-20 09:48:14.711138725,1970-01-20 09:48:14.719345387,11,1676894711.1387248,1676894719.3453865
3Item9,INCORRECT,3.123072299989872,1970-01-20 09:48:14.719377139,1970-01-20 09:48:14.722500210,11,1676894719.3771386,1676894722.500211
3Item17,CORRECT,6.527365599991754,1970-01-20 09:48:14.722538128,1970-01-20 09:48:14.729065492,11,1676894722.5381277,1676894729.065493
3Item19,CORRECT,19.72213890007697,1970-01-20 09:48:14.729113440,1970-01-20 09:48:14.748835579,11,1676894729.11344,1676894748.835579
3Item11,CORRECT,15.316062500001864,1970-01-20 09:48:14.748875266,1970-01-20 09:48:14.764191328,11,1676894748.8752656,1676894764.191328
3Item4,CORRECT,4.713577199960128,1970-01-20 09:48:14.764224572,1970-01-20 09:48:14.768938149,11,1676894764.2245717,1676894768.938149
3Item13,CORRECT,6.2978940000757575,1970-01-20 09:48:14.768964117,1970-01-20 09:48:14.775262011,11,1676894768.964117,1676894775.262011
3Item10,CORRECT,2.82116789999418,1970-01-20 09:48:14.775294600,1970-01-20 09:48:14.778115768,11,1676894775.2945995,1676894778.1157677
3Item14,CORRECT,7.20308110001497,1970-01-20 09:48:14.778145730,1970-01-20 09:48:14.785348812,11,1676894778.1457305,1676894785.3488116
3Item3,CORRECT,4.184436200070195,1970-01-20 09:48:14.785385601,1970-01-20 09:48:14.789570037,11,1676894785.385601,1676894789.5700371
3Item20,CORRECT,2.4300259000156075,1970-01-20 09:48:14.789605494,1970-01-20 09:48:14.792035520,11,1676894789.605494,1676894792.0355198
3Item18,INCORRECT,0.5395456000696868,1970-01-20 09:48:14.792068188,1970-01-20 09:48:14.792607733,11,1676894792.068188,1676894792.6077335
1spl1,CORRECT,3.0122161000035703,1970-01-20 09:29:33.300294364,1970-01-20 09:29:33.303306580,12,1675773300.294364,1675773303.30658
1spl2,INCORRECT,13.155909299995985,1970-01-20 09:29:33.303471895,1970-01-20 09:29:33.316627805,12,1675773303.471895,1675773316.6278045
1Item1,CORRECT,7.591203999996651,1970-01-20 09:29:33.316656611,1970-01-20 09:29:33.324247815,12,1675773316.6566114,1675773324.2478154
1Item2,CORRECT,9.529152000002796,1970-01-20 09:29:33.324292106,1970-01-20 09:29:33.333821258,12,1675773324.292106,1675773333.8212578
1Item3,CORRECT,15.280158800000208,1970-01-20 09:29:33.333854858,1970-01-20 09:29:33.349135017,12,1675773333.854858,1675773349.135017
1Item4,CORRECT,11.707106700006989,1970-01-20 09:29:33.349163020,1970-01-20 09:29:33.360870126,12,1675773349.1630197,1675773360.8701262
1Item5,INCORRECT,21.37536809999437,1970-01-20 09:29:33.360905350,1970-01-20 09:29:33.382280718,12,1675773360.90535,1675773382.280718
1Item6,CORRECT,10.774901800003136,1970-01-20 09:29:33.382320973,1970-01-20 09:29:33.393095875,12,1675773382.3209734,1675773393.0958753
1Item7,CORRECT,10.635919099993773,1970-01-20 09:29:33.393126299,1970-01-20 09:29:33.403762218,12,1675773393.1262994,1675773403.7622185
1Item8,CORRECT,15.479023099993356,1970-01-20 09:29:33.403796452,1970-01-20 09:29:33.419275476,12,1675773403.7964523,1675773419.2754755
1Item9,CORRECT,12.577943700001924,1970-01-20 09:29:33.419309176,1970-01-20 09:29:33.431887120,12,1675773419.309176,1675773431.8871198
1Item10,INCORRECT,12.3240053000045,1970-01-20 09:29:33.431916224,1970-01-20 09:29:33.444240229,12,1675773431.916224,1675773444.2402294
2spl1,CORRECT,5.681277600000612,1970-01-20 09:29:33.531628692,1970-01-20 09:29:33.537309970,12,1675773531.6286922,1675773537.3099697
2spl2,INCORRECT,7.678613299998688,1970-01-20 09:29:33.540168555,1970-01-20 09:29:33.547847168,12,1675773540.168555,1675773547.8471682
2Item1,CORRECT,6.344828700006474,1970-01-20 09:29:33.550540864,1970-01-20 09:29:33.556885692,12,1675773550.5408635,1675773556.885692
2Item2,CORRECT,5.572521800000686,1970-01-20 09:29:33.558258060,1970-01-20 09:29:33.563830581,12,1675773558.2580595,1675773563.8305812
2Item3,CORRECT,9.883321300003445,1970-01-20 09:29:33.565088879,1970-01-20 09:29:33.574972200,12,1675773565.088879,1675773574.9722004
2Item4,INCORRECT,9.531433500000276,1970-01-20 09:29:33.576427961,1970-01-20 09:29:33.585959394,12,1675773576.4279606,1675773585.9593942
2Item5,CORRECT,10.157405800011476,1970-01-20 09:29:33.587380894,1970-01-20 09:29:33.597538300,12,1675773587.380894,1675773597.5382998
2Item6,CORRECT,23.94795870000962,1970-01-20 09:29:33.598826799,1970-01-20 09:29:33.622774758,12,1675773598.8267992,1675773622.774758
2Item7,CORRECT,7.937500999993063,1970-01-20 09:29:33.623906852,1970-01-20 09:29:33.631844353,12,1675773623.9068522,1675773631.8443532
2Item8,INCORRECT,7.958770099998219,1970-01-20 09:29:33.633115210,1970-01-20 09:29:33.641073980,12,1675773633.11521,1675773641.07398
2Item9,INCORRECT,16.77030720000039,1970-01-20 09:29:33.641963574,1970-01-20 09:29:33.658733881,12,1675773641.9635737,1675773658.733881
2Item10,INCORRECT,14.905311800001073,1970-01-20 09:29:33.660081068,1970-01-20 09:29:33.674986379,12,1675773660.0810676,1675773674.9863794
3spl1,CORRECT,5.2568162999959895,1970-01-20 09:29:33.730837786,1970-01-20 09:29:33.736094603,12,1675773730.8377862,1675773736.0946026
3Item15,INCORRECT,1.1432849999982864,1970-01-20 09:29:33.742926680,1970-01-20 09:29:33.744069965,12,1675773742.9266798,1675773744.069965
3Item2,CORRECT,2.1091545000090264,1970-01-20 09:29:33.744097275,1970-01-20 09:29:33.746206430,12,1675773744.0972755,1675773746.20643
3Item5,CORRECT,2.843962900005863,1970-01-20 09:29:33.746226483,1970-01-20 09:29:33.749070446,12,1675773746.2264826,1675773749.0704455
3Item12,INCORRECT,4.221502100001089,1970-01-20 09:29:33.749089790,1970-01-20 09:29:33.753311292,12,1675773749.08979,1675773753.3112922
3Item6,CORRECT,1.942126000009012,1970-01-20 09:29:33.753331730,1970-01-20 09:29:33.755273856,12,1675773753.3317304,1675773755.2738564
3Item8,INCORRECT,6.000143400000525,1970-01-20 09:29:33.755296449,1970-01-20 09:29:33.761296592,12,1675773755.2964492,1675773761.2965925
3Item7,CORRECT,6.637698200007435,1970-01-20 09:29:33.761332624,1970-01-20 09:29:33.767970322,12,1675773761.3326242,1675773767.9703224
3Item9,INCORRECT,8.419635199999902,1970-01-20 09:29:33.768000587,1970-01-20 09:29:33.776420222,12,1675773768.0005865,1675773776.4202218
3Item17,CORRECT,3.1295907000021543,1970-01-20 09:29:33.776443578,1970-01-20 09:29:33.779573169,12,1675773776.4435778,1675773779.5731685
3Item19,CORRECT,10.193755500004045,1970-01-20 09:29:33.779605009,1970-01-20 09:29:33.789798764,12,1675773779.6050088,1675773789.7987642
3Item11,INCORRECT,4.544324900009087,1970-01-20 09:29:33.789835162,1970-01-20 09:29:33.794379487,12,1675773789.8351617,1675773794.3794866
3Item4,CORRECT,4.90059449999535,1970-01-20 09:29:33.794418392,1970-01-20 09:29:33.799318987,12,1675773794.4183922,1675773799.318987
3Item13,CORRECT,5.058373699997901,1970-01-20 09:29:33.799348318,1970-01-20 09:29:33.804406691,12,1675773799.3483176,1675773804.4066913
3Item10,INCORRECT,7.778004299994791,1970-01-20 09:29:33.804440819,1970-01-20 09:29:33.812218823,12,1675773804.440819,1675773812.2188234
3Item14,CORRECT,4.661876899990602,1970-01-20 09:29:33.812250718,1970-01-20 09:29:33.816912595,12,1675773812.2507176,1675773816.9125946
3Item3,CORRECT,5.454168300013407,1970-01-20 09:29:33.816943401,1970-01-20 09:29:33.822397569,12,1675773816.9434006,1675773822.397569
3Item20,INCORRECT,3.829902700003004,1970-01-20 09:29:33.822417539,1970-01-20 09:29:33.826247442,12,1675773822.4175391,1675773826.2474418
3Item18,CORRECT,3.4203761000098893,1970-01-20 09:29:33.826276321,1970-01-20 09:29:33.829696697,12,1675773826.2763207,1675773829.6966968
3Item16,INCORRECT,2.9933224999986123,1970-01-20 09:29:33.829727219,1970-01-20 09:29:33.832720542,12,1675773829.727219,1675773832.7205417
3Item1,CORRECT,4.688437200005865,1970-01-20 09:29:33.832748528,1970-01-20 09:29:33.837436966,12,1675773832.7485285,1675773837.4369657
1spl1,CORRECT,17.034233700018376,1970-01-20 09:43:57.543061693,1970-01-20 09:43:57.560095926,13,1676637543.0616927,1676637560.0959263
1spl2,INCORRECT,25.396956200012937,1970-01-20 09:43:57.560181682,1970-01-20 09:43:57.585578639,13,1676637560.1816823,1676637585.5786386
1Item1,CORRECT,15.6011541999178,1970-01-20 09:43:57.585604435,1970-01-20 09:43:57.601205589,13,1676637585.604435,1676637601.205589
1Item2,CORRECT,23.994961200049147,1970-01-20 09:43:57.601226796,1970-01-20 09:43:57.625221758,13,1676637601.2267964,1676637625.2217577
1Item3,INCORRECT,17.78086489997804,1970-01-20 09:43:57.625241154,1970-01-20 09:43:57.643022019,13,1676637625.2411537,1676637643.022019
1Item4,CORRECT,29.400174199952744,1970-01-20 09:43:57.643041582,1970-01-20 09:43:57.672441756,13,1676637643.0415816,1676637672.4417558
1Item5,CORRECT,47.86957490001805,1970-01-20 09:43:57.672460926,1970-01-20 09:43:57.720330500,13,1676637672.4609256,1676637720.3305004
1Item6,CORRECT,24.23855780006852,1970-01-20 09:43:57.720348656,1970-01-20 09:43:57.744587214,13,1676637720.3486557,1676637744.5872135
1Item7,CORRECT,42.057851199992,1970-01-20 09:43:57.744602243,1970-01-20 09:43:57.786660094,13,1676637744.6022427,1676637786.660094
1Item8,CORRECT,21.81519340001978,1970-01-20 09:43:57.786678257,1970-01-20 09:43:57.808493451,13,1676637786.6782572,1676637808.4934506
1Item9,INCORRECT,34.3344876000192,1970-01-20 09:43:57.808510298,1970-01-20 09:43:57.842844787,13,1676637808.5102994,1676637842.8447871
1Item10,,43.0,1970-01-20 09:43:57.842844787,1970-01-20 09:43:57.885844787,13,1676637842.8447871,1676637885.8447871
2spl1,CORRECT,6.04550340003334,1970-01-20 09:43:58.062264937,1970-01-20 09:43:58.068310441,13,1676638062.2649374,1676638068.3104408
2spl2,CORRECT,9.705849400022998,1970-01-20 09:43:58.071339491,1970-01-20 09:43:58.081045340,13,1676638071.339491,1676638081.0453403
2Item1,CORRECT,8.046054500038736,1970-01-20 09:43:58.083907035,1970-01-20 09:43:58.091953090,13,1676638083.9070349,1676638091.9530897
2Item2,CORRECT,5.050542199984193,1970-01-20 09:43:58.094338250,1970-01-20 09:43:58.099388792,13,1676638094.33825,1676638099.388792
2Item3,CORRECT,8.750658500008285,1970-01-20 09:43:58.101456436,1970-01-20 09:43:58.110207095,13,1676638101.4564364,1676638110.207095
2Item4,INCORRECT,19.92401209997479,1970-01-20 09:43:58.111723155,1970-01-20 09:43:58.131647168,13,1676638111.7231555,1676638131.6471677
2Item5,CORRECT,11.070170000079088,1970-01-20 09:43:58.138128765,1970-01-20 09:43:58.149198936,13,1676638138.1287663,1676638149.1989362
2Item6,CORRECT,29.33666179992724,1970-01-20 09:43:58.152159307,1970-01-20 09:43:58.181495969,13,1676638152.159307,1676638181.4959688
2Item7,CORRECT,13.340610199957156,1970-01-20 09:43:58.183206545,1970-01-20 09:43:58.196547155,13,1676638183.2065446,1676638196.547155
2Item8,CORRECT,68.13240210001823,1970-01-20 09:43:58.198501549,1970-01-20 09:43:58.266633951,13,1676638198.5015488,1676638266.633951
2Item9,CORRECT,27.78007390000857,1970-01-20 09:43:58.268775140,1970-01-20 09:43:58.296555214,13,1676638268.7751403,1676638296.5552142
2Item10,CORRECT,35.42592920002062,1970-01-20 09:43:58.298540693,1970-01-20 09:43:58.333966622,13,1676638298.540693,1676638333.9666224
3spl1,CORRECT,3.899583399994299,1970-01-20 09:43:58.417626972,1970-01-20 09:43:58.421526556,13,1676638417.6269724,1676638421.5265558
3spl2,CORRECT,5.940578399924561,1970-01-20 09:43:58.421542476,1970-01-20 09:43:58.427483055,13,1676638421.5424762,1676638427.4830546
3Item15,INCORRECT,7.864162500016391,1970-01-20 09:43:58.427500499,1970-01-20 09:43:58.435364662,13,1676638427.500499,1676638435.3646617
3Item2,CORRECT,6.643802700098604,1970-01-20 09:43:58.435374647,1970-01-20 09:43:58.442018450,13,1676638435.3746474,1676638442.01845
3Item5,CORRECT,3.736109899939038,1970-01-20 09:43:58.442039149,1970-01-20 09:43:58.445775259,13,1676638442.039149,1676638445.775259
3Item12,CORRECT,6.977038299897686,1970-01-20 09:43:58.445796031,1970-01-20 09:43:58.452773069,13,1676638445.796031,1676638452.7730694
3Item6,CORRECT,7.669513099943288,1970-01-20 09:43:58.452791313,1970-01-20 09:43:58.460460826,13,1676638452.791313,1676638460.460826
3Item8,CORRECT,9.154466700041668,1970-01-20 09:43:58.460477427,1970-01-20 09:43:58.469631894,13,1676638460.4774275,1676638469.631894
3Item7,CORRECT,7.53865310002584,1970-01-20 09:43:58.469648490,1970-01-20 09:43:58.477187143,13,1676638469.6484897,1676638477.1871428
3Item9,INCORRECT,12.261490699951535,1970-01-20 09:43:58.477206284,1970-01-20 09:43:58.489467775,13,1676638477.206284,1676638489.4677746
3Item17,INCORRECT,5.645596400019713,1970-01-20 09:43:58.489484172,1970-01-20 09:43:58.495129768,13,1676638489.4841716,1676638495.129768
3Item19,CORRECT,8.666182699962519,1970-01-20 09:43:58.495142557,1970-01-20 09:43:58.503808740,13,1676638495.142557,1676638503.8087397
3Item11,CORRECT,4.641846200102009,1970-01-20 09:43:58.503822901,1970-01-20 09:43:58.508464748,13,1676638503.8229015,1676638508.4647477
3Item4,CORRECT,7.692810599924996,1970-01-20 09:43:58.508478280,1970-01-20 09:43:58.516171090,13,1676638508.4782796,1676638516.17109
3Item13,CORRECT,6.931695700041018,1970-01-20 09:43:58.516186550,1970-01-20 09:43:58.523118246,13,1676638516.18655,1676638523.1182456
3Item10,CORRECT,5.856595700024627,1970-01-20 09:43:58.523136550,1970-01-20 09:43:58.528993146,13,1676638523.1365502,1676638528.993146
3Item14,CORRECT,9.666167799965478,1970-01-20 09:43:58.529003946,1970-01-20 09:43:58.538670114,13,1676638529.0039458,1676638538.6701136
3Item3,,9.0,1970-01-20 09:43:58.538670114,1970-01-20 09:43:58.547670114,13,1676638538.6701136,1676638547.6701136
1spl1,CORRECT,11.161316000041552,1970-01-20 09:46:48.581512341,1970-01-20 09:46:48.592673658,14,1676808581.512342,1676808592.673658
1spl2,CORRECT,7.922201400040649,1970-01-20 09:46:48.592798003,1970-01-20 09:46:48.600720204,14,1676808592.798003,1676808600.7202044
1Item1,CORRECT,7.902614700025879,1970-01-20 09:46:48.600746341,1970-01-20 09:46:48.608648955,14,1676808600.7463405,1676808608.648955
1Item2,CORRECT,6.4830265999771655,1970-01-20 09:46:48.608670527,1970-01-20 09:46:48.615153553,14,1676808608.6705265,1676808615.153553
1Item3,CORRECT,5.605864000041038,1970-01-20 09:46:48.615178662,1970-01-20 09:46:48.620784526,14,1676808615.178662,1676808620.784526
1Item4,CORRECT,9.162757299956866,1970-01-20 09:46:48.620804144,1970-01-20 09:46:48.629966901,14,1676808620.8041437,1676808629.966901
1Item5,INCORRECT,32.164864799939096,1970-01-20 09:46:48.629993606,1970-01-20 09:46:48.662158471,14,1676808629.993606,1676808662.1584709
1Item6,CORRECT,43.32478879997507,1970-01-20 09:46:48.662184897,1970-01-20 09:46:48.705509686,14,1676808662.1848967,1676808705.5096855
1Item7,CORRECT,41.16589820000809,1970-01-20 09:46:48.705535543,1970-01-20 09:46:48.746701442,14,1676808705.5355434,1676808746.7014415
1Item8,CORRECT,55.67604089993984,1970-01-20 09:46:48.746726580,1970-01-20 09:46:48.802402621,14,1676808746.7265804,1676808802.4026213
1Item9,CORRECT,42.62316110008396,1970-01-20 09:46:48.802425769,1970-01-20 09:46:48.845048930,14,1676808802.4257689,1676808845.04893
1Item10,CORRECT,40.5844427999109,1970-01-20 09:46:48.845074710,1970-01-20 09:46:48.885659153,14,1676808845.07471,1676808885.6591527
2spl1,CORRECT,10.022287099971436,1970-01-20 09:46:49.000140988,1970-01-20 09:46:49.010163276,14,1676809000.1409883,1676809010.1632757
2spl2,INCORRECT,19.661864300025627,1970-01-20 09:46:49.012994684,1970-01-20 09:46:49.032656548,14,1676809012.9946835,1676809032.6565478
2Item1,CORRECT,8.395147000090219,1970-01-20 09:46:49.035671353,1970-01-20 09:46:49.044066500,14,1676809035.6713526,1676809044.0664997
2Item2,CORRECT,4.711314299958758,1970-01-20 09:46:49.045868480,1970-01-20 09:46:49.050579794,14,1676809045.86848,1676809050.5797942
2Item3,CORRECT,4.699058199999854,1970-01-20 09:46:49.051980289,1970-01-20 09:46:49.056679347,14,1676809051.980289,1676809056.6793473
2Item4,CORRECT,15.559363100095652,1970-01-20 09:46:49.057653232,1970-01-20 09:46:49.073212595,14,1676809057.653232,1676809073.2125952
2Item5,CORRECT,7.295382599928416,1970-01-20 09:46:49.074239448,1970-01-20 09:46:49.081534830,14,1676809074.2394478,1676809081.5348303
2Item6,CORRECT,30.36308010003995,1970-01-20 09:46:49.082449550,1970-01-20 09:46:49.112812630,14,1676809082.4495497,1676809112.8126297
2Item7,CORRECT,12.21524299995508,1970-01-20 09:46:49.114825049,1970-01-20 09:46:49.127040292,14,1676809114.8250487,1676809127.0402918
2Item8,CORRECT,27.889474200084805,1970-01-20 09:46:49.128205663,1970-01-20 09:46:49.156095137,14,1676809128.205663,1676809156.0951371
2Item9,INCORRECT,26.27731150004547,1970-01-20 09:46:49.157023663,1970-01-20 09:46:49.183300974,14,1676809157.0236626,1676809183.300974
2Item10,CORRECT,26.953303800080903,1970-01-20 09:46:49.191732362,1970-01-20 09:46:49.218685666,14,1676809191.732362,1676809218.6856658
3spl1,CORRECT,7.655877099954523,1970-01-20 09:46:49.303165489,1970-01-20 09:46:49.310821366,14,1676809303.1654894,1676809310.8213663
3Item15,CORRECT,12.140361600089818,1970-01-20 09:46:49.315248550,1970-01-20 09:46:49.327388911,14,1676809315.2485502,1676809327.3889115
3Item2,CORRECT,7.198114299913868,1970-01-20 09:46:49.327414914,1970-01-20 09:46:49.334613029,14,1676809327.4149144,1676809334.6130288
3Item5,CORRECT,6.996275499928743,1970-01-20 09:46:49.334640130,1970-01-20 09:46:49.341636405,14,1676809334.6401296,1676809341.636405
3Item12,CORRECT,23.946552700013857,1970-01-20 09:46:49.341660549,1970-01-20 09:46:49.365607102,14,1676809341.660549,1676809365.6071017
3Item6,CORRECT,6.077075800043531,1970-01-20 09:46:49.365635401,1970-01-20 09:46:49.371712477,14,1676809365.6354015,1676809371.7124772
3Item8,CORRECT,24.509842399973422,1970-01-20 09:46:49.371736722,1970-01-20 09:46:49.396246564,14,1676809371.7367218,1676809396.246564
3Item7,CORRECT,16.071457399986684,1970-01-20 09:46:49.396273067,1970-01-20 09:46:49.412344524,14,1676809396.2730668,1676809412.344524
3Item9,,23.0,1970-01-20 09:46:49.412344524,1970-01-20 09:46:49.435344524,14,1676809412.344524,1676809435.344524
1spl1,INCORRECT,6.01217080000788,1970-01-20 10:29:58.435282747,1970-01-20 10:29:58.441294918,15,1679398435.282747,1679398441.2949178
1spl2,INCORRECT,11.550370100012517,1970-01-20 10:29:58.441377037,1970-01-20 10:29:58.452927407,15,1679398441.3770366,1679398452.9274068
1Item1,CORRECT,4.368150599999353,1970-01-20 10:29:58.452949313,1970-01-20 10:29:58.457317464,15,1679398452.9493132,1679398457.317464
1Item2,CORRECT,4.985561700013932,1970-01-20 10:29:58.457337229,1970-01-20 10:29:58.462322791,15,1679398457.3372295,1679398462.322791
1Item3,CORRECT,8.758593200007454,1970-01-20 10:29:58.462335490,1970-01-20 10:29:58.471094083,15,1679398462.3354895,1679398471.0940826
1Item4,CORRECT,13.3993569999584,1970-01-20 10:29:58.471113968,1970-01-20 10:29:58.484513325,15,1679398471.1139684,1679398484.5133257
1Item5,CORRECT,11.75742410001112,1970-01-20 10:29:58.484533838,1970-01-20 10:29:58.496291262,15,1679398484.5338376,1679398496.2912617
1Item6,CORRECT,9.617155100044329,1970-01-20 10:29:58.496312639,1970-01-20 10:29:58.505929794,15,1679398496.312639,1679398505.929794
1Item7,INCORRECT,25.46466400002828,1970-01-20 10:29:58.505942599,1970-01-20 10:29:58.531407263,15,1679398505.9425986,1679398531.4072626
1Item8,INCORRECT,20.09431949997088,1970-01-20 10:29:58.531427278,1970-01-20 10:29:58.551521598,15,1679398531.427278,1679398551.5215976
1Item9,INCORRECT,12.081842500017956,1970-01-20 10:29:58.551538832,1970-01-20 10:29:58.563620675,15,1679398551.5388324,1679398563.6206748
1Item10,CORRECT,12.439942200027872,1970-01-20 10:29:58.563643084,1970-01-20 10:29:58.576083026,15,1679398563.6430836,1679398576.0830257
2spl1,CORRECT,8.097390300012194,1970-01-20 10:29:58.645911991,1970-01-20 10:29:58.654009382,15,1679398645.9119914,1679398654.0093818
2spl2,CORRECT,7.603496199997608,1970-01-20 10:29:58.655834037,1970-01-20 10:29:58.663437533,15,1679398655.8340366,1679398663.437533
2Item1,CORRECT,5.606819299980998,1970-01-20 10:29:58.664870709,1970-01-20 10:29:58.670477528,15,1679398664.870709,1679398670.4775283
2Item2,CORRECT,5.615984899981413,1970-01-20 10:29:58.671650956,1970-01-20 10:29:58.677266941,15,1679398671.650956,1679398677.2669408
2Item3,CORRECT,8.541019099997357,1970-01-20 10:29:58.678229496,1970-01-20 10:29:58.686770515,15,1679398678.2294955,1679398686.7705147
2Item4,INCORRECT,13.058565100014675,1970-01-20 10:29:58.687838475,1970-01-20 10:29:58.700897040,15,1679398687.838475,1679398700.89704
2Item5,CORRECT,6.372439200000372,1970-01-20 10:29:58.703581653,1970-01-20 10:29:58.709954093,15,1679398703.5816534,1679398709.9540925
2Item6,CORRECT,9.169460400007663,1970-01-20 10:29:58.711153606,1970-01-20 10:29:58.720323066,15,1679398711.1536062,1679398720.3230665
2Item7,CORRECT,30.53480889997445,1970-01-20 10:29:58.721391926,1970-01-20 10:29:58.751926735,15,1679398721.3919263,1679398751.9267352
